wine_name,price,overall_rating,is_cellar_defender
Casamatta Toscana Rosso,11.99,3.5,False
Pinot Noir,11.99,3.5,False
Los Cardos Malbec,11.99,3.5,False
Da Vinci Chianti,11.99,3.5,False
Garnacha,11.99,3.5,False
Cabernet Sauvignon (Classic),11.99,3.5,False
The Stump Jump Grenache - Shiraz - Mourvedre,11.99,3.5,False
Goats do Roam Red,11.99,3.5,False
Cabernet Sauvignon (Classic),11.99,3.5,False
San Lorenzo Chianti,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Cabernet Sauvignon Reserva,11.99,3.5,False
Rosso di Montepulciano,11.99,3.5,False
Old Vines Garnacha,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Portillo Pinot Noir,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Merlot,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Carmen?e,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Yasmin Red,11.99,3.5,False
Zinfandel,11.99,3.5,False
Tinto,11.99,3.5,False
Natura Carmen?e,11.99,3.5,False
Premium Lagar de Robla,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Merlot,11.99,3.5,False
Da Vinci Chianti,11.99,3.5,False
Pinot Noir,11.99,3.5,False
Yauqu? Malbec,11.99,3.5,False
Post No 35 Cabernet Sauvignon - Syrah,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Reserva Cabernet Sauvignon,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
La Carta Salice Salentino Riserva,11.99,3.5,False
Bordeaux,11.99,3.5,False
Red,11.99,3.5,False
Chianti,11.99,3.5,False
M de Murviedro Reserva,11.99,3.5,False
Boira Garnacha Organic,11.99,3.5,False
P 15 Malbec,11.99,3.5,False
Grand Selection Merlot (Casa),11.99,3.5,False
Navigatore Chianti Classico,11.99,3.5,False
Reserva Malbec,11.99,3.5,False
Mas de la Garrigue C?es du Roussillon Villages,11.99,3.5,False
Rosso,11.99,3.5,False
Montepulciano d'Abruzzo Riserva,11.99,3.5,False
Pinot Noir,11.99,3.5,False
Ilex Toscana,11.99,3.5,False
Bordeaux,11.99,3.5,False
Notturno Nero d'Avola Monreale,11.99,3.5,False
Tempranillo,11.99,3.5,False
Colline des Mouilles Juli?as,11.99,3.5,False
Languedoc Rouge,11.99,3.5,False
El Bobal de Estenas,11.99,3.5,False
Crianza,11.99,3.5,False
Cabernet Sauvignon,11.99,3.5,False
Chianti Superiore,11.99,3.5,False
Pinot Noir,11.99,3.5,False
Chianti Superiore,11.99,3.5,False
Nocturna Red Blend,11.99,3.5,False
Alto Vulture Rosso del Vulcano Basilicata,11.99,3.5,False
Malbec,11.99,3.5,False
Malbec,11.99,3.5,False
Casamatta Toscana Rosso,11.99,3.5,False
Pinot Noir,11.99,3.5,False
Hybrid Red,11.99,3.5,False
Malbec (Cl?ico),11.99,3.5,False
Bin 50 Shiraz,11.99,3.4,False
Bin 45 Cabernet Sauvignon,11.99,3.4,False
Malbec (Reserva),11.99,3.4,False
Garnacha,11.99,3.4,False
Nero d'Avola,11.99,3.4,False
Chianti Colli Senesi,11.99,3.4,False
Tinto,11.99,3.4,False
Merlot,11.99,3.4,False
Shiraz,11.99,3.4,False
Goats do Roam Red,11.99,3.4,False
Cabernet Sauvignon,11.99,3.4,False
Cabernet Sauvignon,11.99,3.4,False
Shiraz,11.99,3.4,False
Bordeaux,11.99,3.4,False
Merlot,11.99,3.4,False
Red No. 249,11.99,3.4,False
Beaujolais,11.99,3.4,False
Bordeaux Rouge,11.99,3.4,False
Old Vines Zinfandel,11.99,3.4,False
Marcel Malbec,11.99,3.4,False
Bourbon Barrel Aged Cabernet Sauvignon,11.99,3.4,False
Malbec,11.99,3.4,False
Minervois Rouge,11.99,3.4,False
Chianti Superiore,11.99,3.4,False
Malbec,11.99,3.4,False
Malbec,11.99,3.4,False
Pinot Noir,11.99,3.4,False
Nero d'Avola,11.99,3.4,False
Cabernet Sauvignon Pays d'Oc,11.99,3.4,False
Pinot Noir,11.99,3.4,False
Chianti Cetamura,11.99,3.4,False
Hybrid Red,11.99,3.4,False
Esprit de Sarrail Rouge,11.99,3.4,False
Pinot Noir,11.99,3.4,False
Tempranillo,11.99,3.4,False
Reserva Cabernet Sauvignon,11.99,3.4,False
Milton Park Shiraz,11.99,3.4,False
Pillar Box Red,11.99,3.4,False
Diamond Label Shiraz,11.99,3.4,False
Lucchine Valpolicella Classico,11.99,3.4,False
Tapada dos Ganh?es Tinto,11.99,3.4,False
Clasico Malbec,11.99,3.4,False
Red No. 249,11.99,3.4,False
C?es de Bordeaux,11.99,3.4,False
Pinot Noir Puy de D?e,11.99,3.4,False
Rouge,11.99,3.4,False
Merlot,11.99,3.4,False
Bordeaux Rouge,11.99,3.4,False
Malbec,11.99,3.4,False
Tradition Bordeaux,11.99,3.4,False
Merlot,11.99,3.4,False
Malbec,11.99,3.4,False
C?es du Rh?e Les Abeilles de Colombo Rouge,11.99,3.4,False
Cabernet Sauvignon,11.99,3.4,False
Tempranillo,11.99,3.3,False
Verde,11.99,3.3,False
Merlot,11.99,3.3,False
Vintage Red,11.99,3.3,False
Pinot Noir,11.99,3.3,False
Cuv? Michel,11.99,3.3,False
Bordeaux Rouge,11.99,3.3,False
The Stump Jump Grenache - Shiraz - Mourvedre,11.99,3.3,False
Cabernet Sauvignon,11.99,3.3,False
Casamatta Toscana Rosso,11.99,3.3,False
Nero d'Avola,11.99,3.3,False
Malbec,11.99,3.3,False
Lodi Zinfandel,11.99,3.3,False
Gato Negro Malbec,11.99,3.3,False
Cabernet Sauvignon,11.99,3.3,False
Cabernet Sauvignon,11.99,3.3,False
MDZ Malbec,11.99,3.3,False
Cabernet Sauvignon,11.99,3.3,False
Pinot Noir,11.99,3.3,False
Verde,11.99,3.3,False
Naoussa,11.99,3.3,False
D? Tinto,11.99,3.3,False
Reserva Cabernet Sauvignon,11.99,3.3,False
Majestik Syrah - Kalecik Karasi,11.99,3.3,False
Carmen?e,11.99,3.3,False
Cabernet Sauvignon,11.99,3.3,False
Malbec,11.99,3.3,False
Cabernet Sauvignon,11.99,3.3,False
Chianti Colli Senesi,11.99,3.3,False
Clava Reserve Pinot Noir,11.99,3.3,False
Sangiovese di Romagna,11.99,3.3,False
Montepulciano d'Abruzzo,11.99,3.3,False
Gambai Rosso,11.99,3.3,False
Hermon Mount Hermon Indigo,11.99,3.3,False
Mandriolo Maremma Toscana,11.99,3.3,False
Shiraz,11.99,3.3,False
Principe Chianti,11.99,3.3,False
Goats do Roam Red,11.99,3.3,False
Baron Herzog Cabernet Sauvignon,11.99,3.3,False
Vineyards Malbec,11.99,3.2,False
Toscana Red,11.99,3.2,False
Malbec - Syrah,11.99,3.2,False
Pinot Noir,11.99,3.2,False
Pinot Noir,11.99,3.2,False
Sabor Real Vi?s Centenarias Crianza,11.99,3.2,False
Marquis de Hautevigne Cabernet - Merlot,11.99,3.2,False
Little J Red,11.99,3.2,False
La Finca Oak Aged Malbec,11.99,3.2,False
Postales Malbec,11.99,3.2,False
Cabernet Sauvignon,11.99,3.2,False
Diamond Label Merlot,11.99,3.2,False
Cupido Sangiovese Toscana,11.99,3.2,False
Special Selection Reserve Cabernet Sauvignon,11.99,3.2,False
Pinot Noir,11.99,3.2,False
Cabernet Sauvignon,11.99,3.2,False
Cellar Selection Cabernet Sauvignon,11.99,3.2,False
Granza Tempranillo Roble,11.99,3.2,False
Baron Herzog Cabernet Sauvignon,11.99,3.2,False
Pinot Noir,11.99,3.1,False
Egri Bikav?,11.99,3.1,False
Baron Herzog Cabernet Sauvignon,11.99,3.1,False
Bordeaux,11.99,3.1,False
Jeunesse Cabernet Sauvignon,11.99,3.1,False
Merlot,11.99,3.1,False
Misterio Malbec,11.99,3.1,False
Mayne Durege Bordeaux,11.99,3.1,False
Pinot Noir,11.99,3.1,False
Baron Herzog Cabernet Sauvignon,11.99,3.1,False
Pinot Noir,11.99,3.0,False
Third Generation Cabernet Sauvignon,11.99,3.0,False
La Premi?e Pente C?es du Rh?e Rouge,11.99,3.0,False
Chianti (Straw),11.99,2.9,False
Bajondillo,11.99,2.9,False
Malbec,11.99,2.8,False
Baron Herzog Cabernet Sauvignon,11.99,2.8,False
Egri Bikav?,11.99,2.8,False
Baron Herzog Merlot,11.99,2.7,False
Cabernet Sauvignon,11.99,2.6,False
Cadillac - C?es de Bordeaux,11.98,3.8,False
R?erve Oak Aged Cabernet - Syrah,11.98,3.7,False
Bordeaux Sup?ieur,11.98,3.7,False
Chianti,11.98,3.5,False
Bordeaux Sup?ieur,11.98,3.5,False
La Xara Garnacha,11.98,3.4,False
Heart Merlot,11.98,3.2,False
Orzada Carmen?e,11.97,3.7,False
Beaujolais Nouveau,11.97,3.7,False
Badilante,11.97,3.6,False
Reserva Malbec,11.97,3.5,False
Untamed Red,11.97,3.5,False
Bordeaux,11.97,3.2,False
Malbec,11.97,3.1,False
Reserva,11.96,4.0,False
Vale de Cavalos,11.96,3.7,False
Pato Rebel,11.96,3.6,False
Fern? Pires Beiras,11.96,3.6,False
Negre,11.96,3.6,False
Experimentum Merlot,11.96,3.6,False
Wildcard Shiraz - Cabernet Sauvignon,11.96,3.5,False
Traversa Cabernet Franc,11.96,3.2,False
Pillastro Primitivo Puglia,11.95,4.1,False
Red Blend,11.95,4.0,False
Crianza Tempranillo,11.95,4.0,False
Terres Blondes Gamay,11.95,3.9,False
Isola del Satiro Nero d'Avola - Perricone,11.95,3.9,False
Colheita Tinto,11.95,3.9,False
Estate Blend,11.95,3.9,False
Malbec,11.95,3.8,False
GSM,11.95,3.8,False
GSM,11.95,3.8,False
Cupone Salice Salentino Riserva,11.95,3.8,False
Terres Blondes Gamay,11.95,3.8,False
Toscana,11.95,3.7,False
Red Blend,11.95,3.7,False
Toscana,11.95,3.7,False
Pinot Noir,11.95,3.7,False
Estate Blend,11.95,3.7,False
Pinot Noir,11.95,3.7,False
Collins Vineyard Zinfandel,11.95,3.7,False
GSM,11.95,3.7,False
GSM,11.95,3.6,False
Cabernet Sauvignon,11.95,3.6,False
GSM,11.95,3.6,False
Red Blend,11.95,3.6,False
Tinto,11.95,3.6,False
Red Blend,11.95,3.6,False
Reserva Cabernet Sauvignon,11.95,3.5,False
Chateau Belian-Giraud Bordeaux,11.95,3.5,False
Gallicant,11.95,3.5,False
Red Blend,11.95,3.5,False
Cabernet Sauvignon Hands,11.95,3.4,False
Diamond Label Shiraz,11.95,3.4,False
Pinot Noir (Reserve),11.95,3.4,False
Heritage Red,11.95,3.3,False
Organic Pinot Noir,11.95,3.3,False
Le Cirque Rouge,11.95,3.3,False
Red Wine Cuv?,11.95,3.3,False
Baron Herzog Cabernet Sauvignon,11.95,3.1,False
Pinot Noir,11.93,3.8,False
Sangiovese,11.93,3.6,False
Chianti,11.91,3.2,False
C?es du Rh?e,11.9,4.0,False
Dionysus,11.9,3.9,False
Rioja Crianza,11.9,3.8,False
Granaio Chianti Classico,11.9,3.7,False
Reserva Malbec,11.9,3.6,False
Vendimia Seleccionada,11.9,3.6,False
Antonyme,11.9,3.6,False
Shiraz,11.89,4.0,False
Contessa di Radda Toscana,11.89,3.8,False
Chateau Fontana Bordeaux,11.89,3.3,False
Pinot Noir,11.88,4.0,False
Cabernet Sauvignon,11.88,4.0,False
Pinot Noir,11.88,4.0,False
Pinot Noir,11.88,3.9,False
Red Blend,11.88,3.7,False
Pinot Noir,11.87,3.4,False
Cl?sico Tinto,11.86,3.5,False
Douro Superior Tinto,11.84,3.9,False
Central Coast Merlot,11.83,3.4,False
Red Blend,11.79,3.8,False
Lote Tinto,11.78,4.1,False
Egle Valpolicella Superiore,11.78,3.6,False
Toscana Rosso,11.76,3.9,False
Homefront Red,11.74,3.7,False
Touriga Nacional,11.72,4.1,False
Campo Alegre,11.72,3.7,False
Winemaker's Collection Montepulciano d'Abruzzo,11.72,3.6,False
Finca Negra Cabernet Sauvignon,11.72,3.6,False
Red,11.7,3.8,False
Sorbo a Sorbo Old Vines Garnacha,11.67,3.3,False
Tinto,11.66,3.9,False
Tinto,11.66,3.9,False
Bancal del Bosc Tinto,11.66,3.7,False
Douro Tinto,11.65,3.8,False
Colors Tinto,11.6,3.8,False
Tr? Bagos Tinto,11.6,3.7,False
Traditional Blend Tinto,11.6,3.6,False
Red Blend,11.56,3.3,False
Volere Volare Primitivo,11.54,3.7,False
Cabernet Sauvignon,11.5,3.7,False
D?,11.49,4.1,False
Tricollis Red,11.49,4.0,False
Johnny Q Petite Sirah,11.49,3.8,False
Syrah,11.49,3.8,False
Vinhas do Lasso Colheita Seleccionada Tinto,11.49,3.8,False
Gianni Masciarelli Montepulciano d'Abruzzo,11.49,3.8,False
Lodi Old Zinfandel,11.49,3.7,False
Fantini Sangiovese Terre di Chieti,11.49,3.7,False
Chianti Riserva,11.49,3.7,False
Kentucky Derby Red Blend (Limited Release),11.49,3.7,False
Malbec Special Selection,11.49,3.7,False
Neprica,11.49,3.6,False
Reserva Cabernet Sauvignon,11.49,3.6,False
Neprica,11.49,3.6,False
Mapa Gran Reserva Carmen?e,11.49,3.6,False
Cabernet Sauvignon,11.49,3.5,False
Sangiovese Umbria,11.49,3.5,False
Rouge Intense,11.49,3.4,False
Pinot Noir,11.49,3.4,False
Quinta da Garrida Tinto,11.49,3.3,False
Bordeaux,11.49,3.3,False
Rioja Crianza,11.49,3.2,False
Beaujolais-Villages,11.49,3.2,False
Reserve Pinot Noir,11.49,3.2,False
Yelcho Cabernet Sauvignon,11.49,3.0,False
Minervois Rouge,11.49,2.8,False
Bordeaux,11.48,3.9,False
Syrah,11.48,3.7,False
Primitivo,11.48,3.5,False
Secret Reserve Pinot Noir,11.48,3.4,False
Two Lands Cabernet Sauvignon,11.48,3.4,False
Rosso,11.47,3.7,False
AGNVS Tempranillo,11.46,3.8,False
Shiraz,11.46,3.5,False
Sangiovese,11.43,3.6,False
Tinto,11.42,3.6,False
Igornada Bourgueil,11.42,3.1,False
Reserve Merlot,11.39,3.8,False
Serie A Malbec,11.39,3.8,False
Llama Old Vine Malbec,11.39,3.8,False
Tinto (Red Blend),11.39,3.8,False
Tinto (Red Blend),11.39,3.7,False
Malbec,11.39,3.6,False
Tinto (Red Blend),11.39,3.6,False
Llama Old Vine Malbec,11.39,3.6,False
Third Generation Shiraz,11.39,3.5,False
Tinto,11.38,3.5,False
Chianti,11.37,3.7,False
Pinot Noir Alicante,11.36,3.6,False
Cabernet Sauvignon,11.36,3.1,False
Aventura Tinto,11.3,3.8,False
Gazur,11.3,3.6,False
Chianti Classico,11.3,3.6,False
Provincia di Pavia Pinot Noir,11.27,3.4,False
Zinfandel,11.26,3.9,False
Zinfandel,11.26,3.8,False
Zinfandel,11.26,3.6,False
Cabernet Sauvignon,11.26,3.6,False
Cabernet Sauvignon,11.26,3.6,False
Rosso Piceno,11.26,3.6,False
Cabernet Sauvignon,11.26,3.6,False
The Drunken Goose,11.26,3.6,False
R?erve Bordeaux,11.26,3.6,False
Cabernet Sauvignon,11.26,3.5,False
Merlot - Cabernet,11.26,3.5,False
Third Generation Shiraz,11.26,3.5,False
R?erve Bordeaux,11.26,3.5,False
Cabernet Sauvignon,11.26,3.5,False
Cabernet Sauvignon,11.26,3.4,False
Merlot,11.26,3.4,False
Cabernet Sauvignon,11.26,3.3,False
Merlot,11.26,3.0,False
Old Vine Zinfandel,11.24,3.9,False
Malbec,11.24,3.9,False
Touriga Nacional,11.24,3.9,False
Malbec,11.24,3.9,False
Old Vine Zinfandel,11.24,3.8,False
Old Vine Zinfandel,11.24,3.8,False
667 Pinot Noir,11.24,3.8,False
Malbec,11.24,3.8,False
Malbec,11.24,3.8,False
Carmen?e,11.24,3.7,False
Cabernet Sauvignon,11.24,3.7,False
667 Pinot Noir,11.24,3.7,False
Merlot,11.24,3.7,False
181 Merlot,11.24,3.7,False
Cuv? KPF,11.24,3.7,False
Carmen?e,11.24,3.5,False
Cabernet Sauvignon (Classic),11.24,3.5,False
Cuv? Ardoise Faug?es,11.24,3.4,False
Carmen?e,11.24,3.4,False
Cabernet Sauvignon - Merlot,11.24,3.2,False
Shiraz,11.24,3.2,False
Malbec,11.24,3.2,False
Proprietary Reserve Blend,11.23,3.4,False
Merlot (Reserve),11.22,3.8,False
Tempranillo,11.22,3.7,False
Pinot Noir Sicilia,11.21,3.9,False
1924 Double Black Cabernet Sauvignon (Limited Edition),11.21,3.9,False
Altos del Plata Cabernet Sauvignon,11.21,3.7,False
Pinot Noir,11.21,3.7,False
Classic Malbec,11.21,3.7,False
Merlot,11.21,3.6,False
Altos del Plata Malbec,11.21,3.6,False
Cabernet Sauvignon,11.21,3.6,False
Altos del Plata Malbec,11.21,3.6,False
Merlot,11.21,3.6,False
Lot 161 Bordeaux,11.21,3.6,False
Cabernet Sauvignon,11.21,3.6,False
Classic Malbec,11.21,3.6,False
Altos del Plata Cabernet Sauvignon,11.21,3.5,False
Pinot Noir Sicilia,11.21,3.5,False
Two Shilling Red,11.21,3.5,False
Cabernet Sauvignon,11.21,3.4,False
Classic Malbec,11.21,3.4,False
Cabernet Sauvignon,11.21,3.3,False
Cabernet Sauvignon,11.21,3.3,False
Cabernet Sauvignon,11.21,3.3,False
Estate Series Merlot,11.21,3.3,False
Vega Sindoa Merlot,11.21,3.3,False
Cabernet Sauvignon,11.21,3.3,False
Em Vinhas Velhas Reserva Especial,11.2,4.0,False
Barrel Select Malbec,11.2,3.9,False
Merlot,11.2,3.8,False
Rio Madre Graciano,11.2,3.7,False
Satin Red,11.2,3.7,False
Malbec (Elevated),11.2,3.7,False
Rio Madre Graciano,11.2,3.7,False
Merlot,11.2,3.6,False
Satin Red,11.2,3.6,False
Cabernet Sauvignon,11.2,3.6,False
Reserva Cabernet Sauvignon,11.2,3.6,False
Org?ica Cabernet Sauvignon,11.2,3.6,False
Merlot,11.2,3.6,False
Reserva Cabernet Sauvignon,11.2,3.5,False
Cabernet Sauvignon,11.2,3.5,False
Malbec,11.2,3.4,False
Redhead Red,11.2,3.3,False
100 Series Pinot Noir,11.19,3.7,False
Reserva Malbec,11.19,3.6,False
Altozano Tempranillo,11.19,3.5,False
Cabernet Sauvignon,11.19,3.5,False
Malbec,11.19,3.1,False
Arciduca Chianti Colli Senesi,11.18,3.2,False
337 Cabernet Sauvignon,11.17,3.8,False
Centenario Reserve Malbec,11.17,3.6,False
Centenario Reserve Malbec,11.17,3.6,False
667 Pinot Noir,11.17,3.6,False
Pinot Noir,11.17,3.6,False
Red Rendezvous,11.17,3.6,False
Centenario Reserve Malbec,11.17,3.5,False
Colecci? Cabernet Sauvignon (Colecci? Varietales),11.16,3.3,False
Bordeaux,11.16,3.3,False
Crianza,11.12,3.8,False
Reserva,11.12,3.8,False
Sid?io de Sousa Merlot,11.12,3.8,False
Lilith Primitivo Basilicata,11.09,3.7,False
Reserva Cabernet Sauvignon,11.09,3.6,False
Single Vineyard Pinot Noir,11.09,3.6,False
Bordeaux,11.09,3.4,False
Merlot,11.08,3.5,False
Touriga Nacional,11.06,3.9,False
Pinot Noir,11.06,3.8,False
Llavors,11.06,3.8,False
Bairrada Reserva,11.04,3.5,False
Fass Nr. 9 Vernatsch,11.03,3.6,False
Shania Sangria,11.0,4.0,False
Cabernet Sauvignon,11.0,3.9,False
Collezione del Barone Piemonte Pinot Noir,11.0,3.8,False
Collezione del Barone Piemonte Pinot Noir,11.0,3.8,False
Altarol Valpolicella Valpantena,11.0,3.7,False
Sensale Nero d'Avola,11.0,3.6,False
Rouge,11.0,3.5,False
Badiolo Chianti Riserva,11.0,3.4,False
Grenache,11.0,3.3,False
Bordeaux,11.0,3.1,False
Badiolo Chianti,11.0,2.9,False
Rosso Dolce ? Sweet Red,10.99,4.3,False
Heimersheimer Rotenfels Dornfelder,10.99,4.2,False
Lisboa Caladoc - Tinta Roriz,10.99,4.2,False
The Uprising Red,10.99,4.2,False
The Banished Dark Red,10.99,4.1,False
1924 Double Black Red Blend (Limited Edition),10.99,4.1,False
Bella Rosa,10.99,4.1,False
Writer's Block Cabernet Franc,10.99,4.1,False
Barbera,10.99,4.1,False
Pinot Noir,10.99,4.1,False
Excursion Red Blend,10.99,4.1,False
La Ginestra Chianti,10.99,4.1,False
Grand Vallon,10.99,4.1,False
Cabernet Sauvignon,10.99,4.1,False
Acuma,10.99,4.0,False
Reserva Tinto Blend,10.99,4.0,False
Touriga Nacional D?,10.99,4.0,False
Barbera d'Asti Superiore,10.99,4.0,False
The Banished Dark Red,10.99,4.0,False
Zinfandel,10.99,4.0,False
Monastrell,10.99,4.0,False
Montepulciano d'Abruzzo,10.99,4.0,False
Roma Rosso,10.99,4.0,False
Gran Reserva,10.99,4.0,False
Rosso,10.99,4.0,False
Montepulciano d'Abruzzo,10.99,4.0,False
Primitivo Salento Pil?na,10.99,4.0,False
Chianti,10.99,4.0,False
Crianza,10.99,3.9,False
The Banished Dark Red,10.99,3.9,False
Red Blend,10.99,3.9,False
1924 Double Black Red Blend (Limited Edition),10.99,3.9,False
Organic Montepulciano d'Abruzzo,10.99,3.9,False
The Banished Dark Red,10.99,3.9,False
The Banished Dark Red,10.99,3.9,False
Sangiovese Toscana,10.99,3.9,False
Pinot Noir,10.99,3.9,False
Untamed & Unbound Merlot,10.99,3.9,False
Negroamaro Salento,10.99,3.9,False
1924 Double Black Cabernet Sauvignon (Limited Edition),10.99,3.9,False
Cabernet Franc,10.99,3.9,False
Genuine Red,10.99,3.9,False
Cabernet Sauvignon,10.99,3.9,False
Malbec,10.99,3.9,False
Petite Sirah,10.99,3.9,False
Cabernet Sauvignon,10.99,3.9,False
Nero d?Avola,10.99,3.9,False
Le Saint Andr? Rouge,10.99,3.9,False
Cabernet Sauvignon,10.99,3.9,False
Single Vineyards Las Martas Garnacha,10.99,3.9,False
1924 Double Black Cabernet Sauvignon (Limited Edition),10.99,3.9,False
The Winemaster's Pinotage,10.99,3.9,False
Duquesa de la Victoria de Valdelana Cosecha,10.99,3.9,False
Pinot Noir,10.99,3.9,False
Malbec,10.99,3.9,False
Primitivo Salento Pil?na,10.99,3.9,False
Bacaro Nero d'Avola,10.99,3.9,False
Goru Verde,10.99,3.9,False
Bordeaux,10.99,3.9,False
Cabernet Sauvignon,10.99,3.9,False
AR (Argentina),10.99,3.9,False
Essential Red,10.99,3.8,False
Vale do Bomfim Douro,10.99,3.8,False
Monastrell,10.99,3.8,False
Old Vine Zinfandel,10.99,3.8,False
Mosen Cleto Crianza,10.99,3.8,False
Essential Red,10.99,3.8,False
Essential Red,10.99,3.8,False
Sangiovese Toscana,10.99,3.8,False
Red Blend,10.99,3.8,False
Cabernet Sauvignon,10.99,3.8,False
Petite Sirah,10.99,3.8,False
Monastrell,10.99,3.8,False
Malbec,10.99,3.8,False
Authentic Red,10.99,3.8,False
1924 Double Black Red Blend (Limited Edition),10.99,3.8,False
Cabernet Sauvignon,10.99,3.8,False
Essential Red,10.99,3.8,False
Esteva Douro,10.99,3.8,False
1924 Double Black Red Blend (Limited Edition),10.99,3.8,False
Merlot,10.99,3.8,False
1924 Double Black Cabernet Sauvignon (Limited Edition),10.99,3.8,False
Primitivo Salento Pil?na,10.99,3.8,False
Vale do Bomfim Douro,10.99,3.8,False
Gran Reserva Malbec,10.99,3.8,False
Petite Sirah,10.99,3.8,False
Primitivo,10.99,3.8,False
Altos de la Hoya Monastrell,10.99,3.8,False
Monastrell,10.99,3.8,False
Merlot,10.99,3.8,False
Gran Reserva,10.99,3.8,False
Monastrell,10.99,3.8,False
181 Merlot,10.99,3.8,False
Old Vine Zinfandel,10.99,3.8,False
Malbec,10.99,3.8,False
Old Vine Zinfandel,10.99,3.8,False
Parcela El Transformador,10.99,3.8,False
Old Vine Zinfandel (Truant),10.99,3.8,False
Bordeaux,10.99,3.8,False
Fuerza,10.99,3.8,False
Rock Lake Red,10.99,3.8,False
Spectrum,10.99,3.8,False
Cabernet Sauvignon,10.99,3.8,False
Petite Sirah,10.99,3.8,False
Pinot Noir,10.99,3.8,False
Extremely Rare Black Blend,10.99,3.8,False
Cabernet Sauvignon,10.99,3.8,False
Montepulciano d'Abruzzo,10.99,3.8,False
Montepulciano d'Abruzzo,10.99,3.8,False
Castillo de Monte la Reina Crianza,10.99,3.8,False
Rive Droite Rive Gauche C?es-du-Rh?e,10.99,3.8,False
Virgen Malbec Org?ico,10.99,3.8,False
Terrasse Pav? C?es du Rh?e Villages 'Seguret',10.99,3.8,False
Sonoma Coast Pinot Noir,10.99,3.8,False
Aglianico,10.99,3.8,False
Vin de France Rouge,10.99,3.8,False
Malbec,10.99,3.8,False
Garnacha,10.99,3.8,False
Old Vine Zinfandel (Truant),10.99,3.8,False
Costi?es-de-N?es (Tradition de Campuget),10.99,3.8,False
Cabernet Sauvignon,10.99,3.8,False
R?ole Rosso,10.99,3.7,False
Hot To Trot Red Blend,10.99,3.7,False
Petite Sirah,10.99,3.7,False
Vi?s Viejas de Paniza Garnacha,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
Tempranillo,10.99,3.7,False
Barbera d'Asti Superiore,10.99,3.7,False
K42 Carmen?e,10.99,3.7,False
Malbec,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
Malbec (Cl?ico),10.99,3.7,False
Tempranillo,10.99,3.7,False
C?es-du-Rh?e R?erve Rouge,10.99,3.7,False
Hot To Trot Red Blend,10.99,3.7,False
Petite Sirah,10.99,3.7,False
Merlot,10.99,3.7,False
Fantini Sangiovese Puglia,10.99,3.7,False
Pinot Noir,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
Rufina Chianti,10.99,3.7,False
Nero d'Avola - Cabernet Sauvignon,10.99,3.7,False
Lot 144 Riserva Chianti,10.99,3.7,False
Garnacha,10.99,3.7,False
Reserva Carmen?e,10.99,3.7,False
Malbec,10.99,3.7,False
Lancatay Malbec,10.99,3.7,False
Reserve Malbec,10.99,3.7,False
Tempranillo,10.99,3.7,False
Reserve Malbec,10.99,3.7,False
Malbec,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
337 Cabernet Sauvignon,10.99,3.7,False
Montepulciano d'Abruzzo,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
Malbec,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
C?es-du-Rh?e R?erve Rouge,10.99,3.7,False
Centine Rosso,10.99,3.7,False
Old Vine Malbec,10.99,3.7,False
Pinot Noir,10.99,3.7,False
Satin Red,10.99,3.7,False
Montepulciano d'Abruzzo,10.99,3.7,False
The Y Series Shiraz - Viognier,10.99,3.7,False
Carmen??,10.99,3.7,False
'Rosso & Bianco' Rosso,10.99,3.7,False
Sweet Shiraz,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
Pinot Noir,10.99,3.7,False
Consentido Monastrell Barrica,10.99,3.7,False
Merlot,10.99,3.7,False
Pinot Noir,10.99,3.7,False
Merlot,10.99,3.7,False
Old Vine Zinfandel,10.99,3.7,False
Goru Verde,10.99,3.7,False
Merlot,10.99,3.7,False
Costi?es-de-N?es (Tradition de Campuget),10.99,3.7,False
Old Vine Zinfandel,10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
Deep Blue Red,10.99,3.7,False
Red Blend (Reserve),10.99,3.7,False
Cabernet Sauvignon,10.99,3.7,False
The Chelonian Zinfandel,10.99,3.7,False
Caelum Chianti Colli Senesi,10.99,3.7,False
[+] (Plus) Malbec,10.99,3.7,False
Chianti,10.99,3.7,False
Q.S.S. Rare Tinto,10.99,3.7,False
Lot 156 Shiraz,10.99,3.7,False
Classic Cabernet Sauvignon,10.99,3.7,False
